"attribute_0","id","price","bedrooms","bathrooms","sqm_living","sqm_lot","floors","waterfront","view","condition","grade","sqm_above","sqm_basement","yr_built","yr_renovated","zipcode","lat","long","sqm_living15","sqm_lot15","age"
9166,2923049399,12.6603279178078,3,2.25,5.30628353619521,6.66926681844666,"1","0","0","3",8,201.5995968,0,1965,0,98148,47.4562,-122.33,193.2383232,706.15600704,50
9170,4017050820,13.2533898854232,3,2.5,5.65648596562833,7.1620053237215,"2","0","0","3",9,286.1413632,0,1990,0,98038,47.3726,-122.025,258.2704512,188.87188032,25
9174,5113260040,12.3883942023241,3,2,4.62686654844717,6.38158474599488,"1","0","0","3",7,102.193344,0,1991,0,98038,47.3878,-122.052,150.5029248,559.64791296,24
9176,5351200265,14.0505826801438,4,3.25,5.82354005029149,5.81360070838894,"2","0","2","5",9,182.0899584,156.0771072,1913,0,98122,47.6145,-122.284,180.2318976,445.84168896,102
9185,5029450100,12.1547793511426,2,1.5,4.86802860526406,6.73221947191151,"1","0","0","3",7,89.1869184,40.8773376,1982,0,98023,47.2915,-122.368,134.709408,645.2116128,33
9188,6197200021,11.8775685785581,3,1,4.51135366132533,6.44847898082491,"1","0","0","3",6,91.0449792,0,1946,0,98058,47.4411,-122.186,105.9094656,806.21258112,69
9192,7899800476,12.4953783990981,2,2.5,4.75469991995705,4.98898121568172,"2","0","0","3",7,95.6901312,20.4386688,2005,0,98106,47.5243,-122.36,116.1288,147.53002752,10
9196,1761300100,12.542366294777,5,1.75,5.29702421078242,6.50160148354328,"1","0","0","4",7,135.6384384,64.1030976,1970,0,98031,47.3952,-122.176,158.8641984,617.89811904,45
9198,2622049052,12.8992198260901,3,2.5,5.53951428904282,8.95279169716701,"2","0","4","3",9,254.5543296,0,1973,0,98032,47.3581,-122.266,232.2576,324.32451264,42
9207,6414600051,12.9598444479066,2,1,4.67997637376112,7.40512100822263,"1","0","0","3",7,107.7675264,0,1947,0,98133,47.7244,-122.331,133.7803776,746.29012032,68
9210,3420069055,12.7656884334656,4,2.25,4.98263198800306,10.7453060987724,"1","0","3","4",7,145.8577728,0,1972,0,98022,47.1808,-122.023,157.935168,234.580176,43
9214,8079040490,13.0604879736862,3,2.5,5.29702421078242,6.63824822481284,"2","0","0","3",8,199.741536,0,1992,0,98059,47.5085,-122.15,231.3285696,667.41543936,23
9218,4024101050,12.6280670555895,3,1,4.4802630742553,7.13239248543791,"1","0","0","3",7,88.257888,0,1950,0,98155,47.7543,-122.306,115.1997696,740.25142272,65
9220,1726600120,13.499472905775,4,2.5,5.57536042081596,7.08614454163165,"1","0","0","4",9,165.3674112,98.4772224,1977,0,98005,47.6388,-122.167,263.8446336,137.031984,38
9229,7856610490,13.6819791653398,5,2.5,5.45977567138227,6.67912373937028,"2","0","0","4",8,235.0446912,0,1976,0,98006,47.5622,-122.153,230.3995392,726.0372576,39
9232,7214700580,13.1421660047005,4,2.25,5.42764439319948,8.6633572679089,"2","0","0","3",8,227.612448,0,1976,0,98077,47.7603,-122.074,227.612448,412.86110976,39
9236,6843300090,13.1223633774043,4,2.25,5.53585797783971,8.08975749911466,"2","0","0","3",8,253.6252992,0,1977,0,98075,47.5913,-122.012,253.6252992,375.42118464,38
9240,2402100205,12.9291013917719,2,1,4.44817475970379,6.01316090956706,"1","0","0","3",7,85.4707968,0,1948,0,98103,47.6903,-122.332,144.9287424,445.84168896,67
9242,5315100805,13.3847276418718,3,1.75,5.19424434171808,6.85834615033371,"1","0","0","3",7,180.2318976,0,1957,0,98040,47.5833,-122.241,252.6962688,72.65017728,58
9251,9541600015,13.3999951140026,4,2.25,5.22969109071383,7.26429918233543,"1","0","0","4",8,186.7351104,0,1957,0,98005,47.5956,-122.174,179.3028672,190.17252288,58
9254,9208900037,15.7448556901449,6,7.75,6.82308051427747,7.97753589307689,"2","0","4","3",13,823.1209344,95.6901312,2001,0,98039,47.6305,-122.24,421.7798016,424.1023776,14
9258,2387400120,13.3847276418718,4,2.5,5.447847100517,6.32414882417479,"2","0","0","3",9,232.2576,0,2001,0,98033,47.6922,-122.174,248.9801472,610.3729728,14
9262,8835400805,13.3954392974667,4,1.75,5.53951428904282,6.67397270948407,"1","0","2","3",8,127.2771648,127.2771648,1954,0,98118,47.5445,-122.263,254.5543296,763.84879488,61
9264,4053200410,12.5172270741671,4,1.5,5.31088124544384,7.66138237667754,"1","0","0","4",6,118.9158912,83.612736,1954,1975,98042,47.3187,-122.081,224.8253568,285.86265408,40
9273,5615100330,12.2060726455302,4,2,5.17341025481524,6.63080053761886,"1","0","0","3",7,176.515776,0,1975,0,98022,47.2114,-121.986,118.9158912,569.77434432,40
9276,722039087,12.7038130297475,2,1,4.52150603278934,8.58332392499057,"1","0","0","2",6,91.9740096,0,1949,0,98070,47.4145,-122.463,194.1673536,314.66259648,66
9280,4443800385,13.564610329605,2,1,4.92359845641887,5.93765335705892,"1","0","0","3",7,97.548192,39.9483072,1949,0,98117,47.6842,-122.393,121.7029824,409.14498816,66
9284,7437101030,12.4874851049684,3,2.5,5.02625261047895,6.56861219382624,"2","0","0","3",7,152.3609856,0,1991,0,98038,47.3505,-122.027,171.870624,610.3729728,24
9286,1423069095,13.3046849341983,3,2.5,5.43171771858712,9.22198639858176,"1","0","0","4",9,172.7996544,55.741824,1977,0,98027,47.4824,-122,266.6317248,15.97932288,38
9295,4391600035,13.1421660047005,3,1.75,5.09117215657827,6.48031958668057,"2","0","0","3",7,162.58032,0,1934,1978,98010,47.3264,-122.038,108.6965568,778.71328128,37
9298,1422029138,13.2445810101286,3,2.5,5.23959216169654,9.91515653571934,"1","0","0","3",9,188.5931712,0,1999,0,98070,47.3942,-122.515,173.7286848,52.11860544,16
9302,2461900790,13.2356920627113,4,1.75,5.28297245732677,6.36413783239116,"1","0","0","5",7,98.4772224,98.4772224,1917,0,98136,47.5506,-122.385,130.9932864,553.14470016,98
9306,9477201530,12.9922546920573,3,2.25,4.92359845641887,6.55508871588316,"1","0","0","3",7,113.3417088,24.1547904,1977,0,98034,47.7288,-122.191,154.2190464,638.15098176,38
9308,5035300572,13.5657663248529,4,1.5,5.53951428904282,6.12323755948769,"1","0","0","4",8,127.2771648,127.2771648,1937,0,98199,47.6523,-122.412,200.6705664,471.0184128,78
9317,6415100410,12.9945300058944,3,1.75,5.33803223450979,6.62994232632362,"1","0","0","3",7,104.0514048,104.0514048,1948,0,98125,47.7303,-122.329,158.8641984,679.30702848,67
9320,3878900395,12.6854076022048,3,1.75,5.13587233549617,7.0572850129511,"1","0","1","3",7,111.483648,58.5289152,1947,0,98178,47.5087,-122.25,170.0125632,617.89811904,68
9324,7518503830,13.2194900881351,4,1.5,4.91681876943349,6.16079690837313,"1.5","0","0","3",7,136.5674688,0,1946,0,98117,47.6769,-122.381,136.5674688,477.89323776,69
9328,2621750110,12.7217365459364,4,2.5,5.31545791247125,6.47746651769816,"2","0","0","3",8,203.4576576,0,1997,0,98042,47.3718,-122.109,189.5222016,648.64902528,18
9330,4237901345,13.6231386653168,4,3.25,5.69470717844853,6.03050954790167,"2","0","0","3",9,222.0382656,75.2514624,2006,0,98199,47.664,-122.402,170.0125632,465.16552128,9
9339,4364200015,12.7218858108072,2,1.5,4.68856011745251,6.18940342028463,"1","0","0","5",6,108.6965568,0,1941,0,98126,47.5318,-122.374,108.6965568,479.47258944,74
9342,5018200155,12.7367008965923,3,1.75,5.33355795411487,6.8736505947316,"1","0","0","3",8,151.4319552,55.741824,1968,0,98198,47.4092,-122.295,160.7222592,772.76748672,47
9346,952000495,13.3013460329328,4,2.5,5.41532390881144,6.16432010638044,"1.5","0","2","5",7,143.999712,80.8256448,1926,0,98126,47.5671,-122.378,161.6512896,521.09315136,89
9350,7212650650,12.594730635322,3,2.5,5.18388155468254,6.50965708266101,"2","0","0","3",8,178.3738368,0,1993,0,98003,47.2659,-122.31,214.6060224,671.87478528,22
9352,8127700735,13.9062649212327,4,4,5.79285423958805,6.65978807449211,"2","0","0","5",8,244.3349952,83.612736,1958,0,98199,47.6402,-122.395,217.3931136,689.15475072,57
9361,4310701575,12.9692121979102,3,3.25,4.87514607303292,4.75149478900811,"3","0","0","3",8,130.9932864,0,2005,0,98103,47.6981,-122.34,130.9932864,115.47847872,10
9364,8820903555,13.0551546277109,3,1,5.13587233549617,6.39610150759655,"1","0","0","4",7,170.0125632,0,1956,0,98125,47.7139,-122.288,155.1480768,672.1534944,59
9368,3307700150,13.7642172635767,3,1,5.07388065946821,6.81699530280192,"1","0","0","4",7,159.7932288,0,1946,0,98040,47.5905,-122.245,297.289728,741.18045312,69
9372,6386700110,12.4090134895269,3,2,5.14674200773308,6.63666565707126,"1","0","0","4",7,109.6255872,62.2450368,1970,0,98023,47.3109,-122.362,166.2964416,685.71733824,45
9374,7549801395,12.7655455661177,4,1.5,4.88221324025601,6.4366445231779,"1.5","0","0","3",7,131.9223168,0,1925,0,98108,47.5518,-122.311,144.9287424,510.87381696,90
9383,5469300330,12.5245263766487,4,1.75,5.22470354920279,6.69487939430338,"1","0","0","5",7,93.8320704,91.9740096,1975,0,98042,47.374,-122.141,138.4255296,621.42843456,40
9386,4037600115,12.9372378932776,3,1.5,4.74666774825979,7.04925284125384,"1","0","0","3",7,115.1997696,0,1958,0,98007,47.607,-122.132,152.3609856,781.96488768,57
9390,925069100,13.6170596192404,3,2.5,5.64011898816412,8.3718255518076,"2","0","0","3",10,281.4962112,0,1997,0,98053,47.664,-122.041,313.0832448,481.51645632,18
9394,5100403876,13.6411571708195,3,2.5,5.25426235144434,6.80522745147225,"2","0","0","3",8,191.3802624,0,1924,2006,98115,47.6961,-122.316,115.1997696,602.29040832,9
9396,126039599,13.0710700830168,4,2.25,5.11934303354496,6.50563739466486,"1","0","0","3",7,114.2707392,52.9547328,1979,0,98177,47.7717,-122.376,209.9608704,632.57679936,36
9405,4302201005,12.7767696663336,3,1.75,4.97624218990429,6.28249384335064,"1","0","0","5",6,72.4643712,72.4643712,1927,0,98106,47.5272,-122.359,122.6320128,646.97677056,88
9408,7857003851,12.9945300058944,4,2,5.36880389317655,6.14179396124751,"1","0","0","3",7,132.8513472,81.7546752,1994,0,98108,47.5471,-122.298,151.4319552,475.1990496,21
9412,5379804537,12.5061772379805,3,2.25,5.09687017769291,6.64624439050975,"1","0","0","3",7,107.7675264,55.741824,1986,0,98188,47.4501,-122.274,119.8449216,781.03585728,29
9416,2426049168,13.011320078611,3,2.25,4.98263198800306,6.50563739466486,"2","0","0","3",8,145.8577728,0,1991,0,98034,47.7332,-122.232,150.5029248,618.92005248,24
9418,259600620,13.2445810101286,4,2,5.1993857412185,6.82812338931133,"1","0","0","4",7,181.160928,0,1963,0,98008,47.6332,-122.118,178.3738368,763.10557056,52
9427,3211000930,12.5245263766487,3,1.5,4.83166096109318,6.58568010233839,"1","0","0","3",7,125.419104,0,1959,0,98059,47.4805,-122.158,140.2835904,674.56897344,56
9430,6117501755,12.7798730684576,4,1.5,5.33355795411487,6.97702894918544,"1","0","1","4",7,113.3417088,93.8320704,1954,0,98166,47.4409,-122.348,201.5995968,113.43461184,61
9434,1223089038,13.407542319638,5,2.25,5.73152115157124,8.64216790332882,"2","0","0","3",9,308.4380928,0,2000,0,98045,47.4862,-121.718,146.7868032,506.50737408,15
9438,2392100090,13.2176735572087,3,1.75,4.98263198800306,6.40335854554444,"1","0","0","3",7,85.4707968,60.386976,1948,0,98116,47.565,-122.398,145.8577728,521.09315136,67
9440,4302201085,13.2120943861739,3,1,4.91681876943349,6.57017591580243,"1","0","0","3",7,113.3417088,23.22576,1946,0,98106,47.5276,-122.359,136.5674688,585.10334592,69
9449,3472800065,14.3449616458534,4,3,5.81249021410491,6.80234114908709,"2","0","0","4",9,334.450944,0,1959,1995,98004,47.6257,-122.208,243.4059648,24.06188736,20
9452,2769600590,13.7101500423064,8,4,5.92283827127378,6.54645938918511,"1","0","0","3",8,186.7351104,186.7351104,1968,0,98107,47.6732,-122.363,144.9287424,382.01730048,47
9456,3623059101,12.9480099902596,3,3,5.52480814165313,8.38276723467424,"2","0","0","4",9,145.8577728,104.9804352,1986,0,98058,47.4446,-122.104,209.9608704,445.19136768,29
9460,7347600210,12.4607148639038,4,1,4.73040722738801,6.67162253213912,"1.5","0","0","5",6,113.3417088,0,1916,0,98168,47.4792,-122.277,135.6384384,709.87212864,99
9462,9353300820,12.6443275764613,3,1,4.75469991995705,6.90394733588085,"1","0","0","4",7,116.1288,0,1961,0,98059,47.4894,-122.135,141.2126208,40.31991936,54
9471,1862400057,12.6760762747759,2,1,4.33310542991901,6.21795532221307,"1","0","0","3",6,76.1804928,0,1940,0,98117,47.6976,-122.375,127.2771648,512.91768384,75
9474,7986400360,13.5541457938299,5,1.5,5.30166459033892,6.14099428107695,"1.5","0","2","4",8,200.6705664,0,1926,0,98107,47.6645,-122.36,134.709408,423.35915328,89
9478,1931300665,13.6529916284665,3,3,5.17865961070138,6.10017228655669,"1.5","0","0","3",9,177.4448064,0,1900,1991,98103,47.6572,-122.346,118.9158912,133.03715328,24
9482,2822049210,12.0137007528827,3,1.5,5.02013638346152,7.65673670938372,"1","0","0","3",7,151.4319552,0,1970,0,98032,47.3611,-122.293,150.5029248,231.14276352,45
9484,2267000458,13.1163453050788,3,2.5,4.73040722738801,4.92021435843463,"3","0","0","3",8,113.3417088,0,2000,0,98117,47.6909,-122.395,113.3417088,192.21638976,15
9493,4191400090,13.1711535415738,4,1.5,5.05035016205801,6.88293162580632,"2","0","0","3",7,156.0771072,0,1962,0,98033,47.6806,-122.166,170.0125632,17.1870624,53
9496,7853301930,12.9116423460887,3,2.5,5.20450084188527,6.47703785440661,"2","0","0","3",7,182.0899584,0,2006,0,98065,47.5415,-121.887,215.5350528,483.5603232,9
9500,2071500011,12.814478597635,4,2.25,5.18907637155964,6.60157868840619,"1","0","0","3",8,120.773952,58.5289152,1960,0,98155,47.7626,-122.312,179.3028672,610.3729728,55
9504,1864700300,12.758519943987,4,2.5,5.20958991139274,6.49136942286715,"2","0","0","3",7,183.0189888,0,2007,0,98038,47.3576,-122.058,183.0189888,494.61578496,8
9506,8103000110,12.5425448821514,2,1.5,4.92359845641887,7.28145204033495,"1","0","0","4",7,137.4964992,0,1940,0,98146,47.5008,-122.366,141.2126208,634.71356928,75
9515,7856620210,13.607871193186,4,2.75,5.5647408519885,6.86370026387844,"1","0","0","4",9,168.1545024,92.90304,1978,0,98006,47.5626,-122.149,251.7672384,801.93904128,37
9518,6450301220,12.4837043821285,1,1,4.18906605969607,6.08442392958855,"1","0","0","3",6,65.9611584,0,1939,0,98133,47.7328,-122.34,83.612736,487.92676608,76
9522,9238500410,13.0476398312084,3,1.75,5.02013638346152,7.88496308646865,"1","0","0","3",8,151.4319552,0,1967,0,98072,47.7742,-122.14,209.9608704,305.74390464,48
9526,396100110,12.55183374959,2,1,4.34522679045135,6.32614516488106,"1","0","0","4",6,77.1095232,0,1954,0,98133,47.7466,-122.334,124.4900736,539.95246848,61
9528,1795900210,13.2630813843432,4,2.5,5.25426235144434,6.5431204879196,"1","0","0","3",8,133.7803776,57.5998848,1985,0,98052,47.7272,-122.105,211.8189312,701.69666112,30
9537,192600100,12.9945300058944,4,2.5,5.30166459033892,6.58900789243107,"1","0","0","4",7,129.1352256,71.5353408,1976,0,98155,47.7754,-122.276,203.4576576,801.93904128,39
9540,9550203690,13.7757296879524,5,2.75,5.48321424435429,6.34311846516708,"2","0","0","3",8,240.6188736,0,1909,0,98105,47.6667,-122.327,129.1352256,331.29224064,106
9544,3601200017,12.0725412529057,4,2.5,5.10816973294684,6.3233158378709,"2","0","0","3",7,165.3674112,0,1991,0,98198,47.3828,-122.302,151.4319552,536.42215296,24
9548,1105000015,12.9408415007809,2,1,4.44817475970379,6.41862601767523,"1","0","0","3",6,85.4707968,0,1919,2003,98118,47.5452,-122.27,140.2835904,532.70603136,12
9550,7202470100,13.4015091188338,3,2.5,5.19424434171808,6.6352025990195,"2","0","0","3",8,180.2318976,0,1991,0,98052,47.6786,-122.151,192.3092928,710.89406208,24
9559,1160000300,13.0236474044652,3,1.75,4.969811299574,6.50563739466486,"1","0","0","3",7,102.193344,41.806368,1949,0,98125,47.7071,-122.314,144.9287424,628.4890656,66
9562,3331500820,13.1542495662667,3,2,5.27824431613082,6.17055308331849,"1","0","0","5",6,100.3352832,95.6901312,1919,0,98118,47.5521,-122.271,108.6965568,478.35775296,96
9566,5200100115,13.1993244185405,3,1.75,5.00779054763922,5.77801378457494,"1.5","0","0","4",7,98.4772224,51.096672,1929,0,98117,47.6774,-122.372,149.5738944,352.38123072,86
9570,1022069183,13.4939269338368,3,2.5,5.80691916905545,8.52883921802182,"1.5","0","0","3",9,332.5928832,0,1990,0,98038,47.4026,-122.033,287.0703936,367.8960384,25
9572,5589300205,12.5208833853702,5,1,5.05035016205801,6.77045590995076,"1","0","0","3",7,130.064256,26.0128512,1929,0,98155,47.7523,-122.311,156.0771072,773.417808,86
9581,5466310730,12.0137007528827,3,2.5,5.0383739710113,5.41325565574738,"2","0","0","3",7,154.2190464,0,1983,0,98042,47.3763,-122.148,161.6512896,307.23035328,32
9584,9320990110,12.7367008965923,3,2.5,5.07388065946821,5.94740953200428,"2","0","0","3",7,159.7932288,0,1999,0,98148,47.4319,-122.328,159.7932288,507.52930752,16
9588,464001115,13.3374747570213,3,1.5,5.01398251788714,6.42316117284062,"1","0","0","3",8,118.9158912,31.5870336,1954,0,98117,47.6948,-122.394,174.6577152,477.89323776,61
9592,3629970620,13.0733831951826,4,2.5,5.14674200773308,5.13914566084114,"2","0","0","3",7,148.644864,23.22576,2005,0,98029,47.5529,-121.996,164.4383808,283.8187872,10
9594,8651442510,12.3013828253345,4,2,5.01398251788714,6.18021499423023,"1.5","0","0","4",7,150.5029248,0,1978,0,98042,47.3629,-122.091,139.35456,485.13967488,37
9603,1926069192,13.9615138520841,4,4.25,6.29970597223177,8.49975174637617,"2","0","0","4",10,456.1539264,88.257888,1996,0,98072,47.7245,-122.095,308.4380928,395.7669504,19
9606,2770604410,13.3179301609483,3,2.5,5.09687017769291,4.91817838894953,"3","0","0","3",8,152.3609856,11.1483648,2006,0,98119,47.6473,-122.374,163.5093504,497.031264,9
9610,993000100,13.5410737122625,6,3.75,5.86918555778145,6.34800845046127,"2","0","0","4",8,353.9605824,0,1977,0,98103,47.694,-122.34,170.0125632,479.8442016,38
9614,3624039111,12.2783933071098,3,1,4.51135366132533,6.25432296638395,"1","0","0","2",6,91.0449792,0,1949,0,98106,47.5308,-122.361,170.9415936,490.89966336,66
9616,1687910100,13.3923905146174,4,2.25,5.25426235144434,6.66808687730681,"1","0","0","3",8,133.7803776,57.5998848,1983,0,98006,47.5605,-122.124,202.5286272,744.71076864,32
9625,240000031,12.6823068245265,4,2.25,5.19424434171808,6.85394408893307,"1","0","0","3",7,126.3481344,53.8837632,1960,0,98188,47.4253,-122.283,180.2318976,13.4709408,55
9628,9274200365,13.7321289490252,4,2.75,5.5893466627907,6.2807562234521,"1.5","0","0","5",9,158.8641984,108.6965568,1928,0,98116,47.5874,-122.387,152.3609856,521.09315136,87
9632,3034200530,12.8992198260901,3,1,4.88923081291466,6.83464133667854,"1.5","0","0","4",7,132.8513472,0,1950,0,98133,47.7181,-122.338,159.7932288,733.74820992,65
9636,5101406384,13.2612553762709,4,1.5,4.88923081291466,6.38472446599954,"1.5","0","0","4",9,132.8513472,0,1930,0,98125,47.7014,-122.313,113.3417088,478.82226816,85
9638,1926049210,12.8279923168018,2,1,4.40372299713296,6.92489582490535,"1","0","0","4",7,81.7546752,0,1944,0,98133,47.7332,-122.352,134.709408,637.68646656,71
9647,5634500234,13.2267053745482,3,2.5,5.27349371337222,6.33853280367576,"2","0","0","3",8,195.096384,0,2013,0,98028,47.7508,-122.239,209.03184,717.02566272,2
9650,8835200790,12.5425448821514,2,1,4.39229430130934,5.92408127951337,"1","0","0","3",7,80.8256448,0,1981,0,98034,47.7243,-122.161,127.2771648,353.58897024,34
9654,1126059170,13.5417313906815,4,2.25,5.36880389317655,8.11884596699515,"2","0","0","4",9,214.6060224,0,1977,0,98072,47.7506,-122.122,365.1089472,369.7540992,38
9658,4217401035,14.209240409854,3,2.25,5.72244393342013,6.14099428107695,"2","0","0","3",9,253.6252992,52.0257024,1939,0,98105,47.6582,-122.28,217.3931136,403.10629056,76
9660,1939120450,13.3962000430341,3,2.5,5.513634841055,6.88255060084458,"2","0","0","3",9,248.0511168,0,1989,0,98074,47.6272,-122.026,231.3285696,720.64888128,26
9669,6752601110,12.7854910607618,4,2.5,5.39865685632623,6.4868509175798,"2","0","0","4",7,221.1092352,0,1997,0,98031,47.3982,-122.172,214.6060224,681.9083136,18
9672,7893207925,12.4874851049684,3,1.5,4.78619858701643,6.49165115269011,"1","0","0","3",6,119.8449216,0,1954,0,98198,47.4227,-122.332,120.773952,609.07233024,61
9676,7390400026,12.6603279178078,4,1.75,5.14674200773308,6.68099028214272,"1","0","0","3",7,105.9094656,65.9611584,1960,0,98178,47.4877,-122.24,205.3157184,761.24750976,55
9680,8857640710,13.0794558763931,4,2.5,5.48321424435429,6.3462182310882,"2","0","0","3",8,240.6188736,0,2001,0,98038,47.3883,-122.035,223.8963264,546.45568128,14
9682,3834000400,12.9360337992128,3,1,5.02013638346152,6.62908337786907,"1","0","0","3",7,151.4319552,0,1952,0,98125,47.7293,-122.29,137.4964992,683.3018592,63
9691,7215730200,13.3063502135173,4,2.5,5.26392426235607,6.17848272548794,"2","0","0","3",8,193.2383232,0,2001,0,98075,47.5978,-122.017,201.5995968,505.48544064,14
9694,3262301610,13.670484785914,3,1.5,4.95682410404719,6.91359938297161,"1","0","0","4",8,142.1416512,0,1955,0,98039,47.6354,-122.234,190.451232,46.82313216,60
9698,1454100260,12.7854910607618,3,1,4.84636710848288,6.39563649945053,"1","0","0","3",7,127.2771648,0,1948,0,98125,47.7195,-122.288,143.999712,591.7923648,67
9702,1926049326,12.6280670555895,2,1,4.72217672825149,6.49726914499434,"1.5","0","0","3",6,112.4126784,0,1921,0,98133,47.7225,-122.349,106.838496,623.65810752,94
9704,7452500565,12.4684369099977,3,2,5.52850500353446,6.14099428107695,"2","0","0","3",6,251.7672384,0,1951,0,98126,47.5188,-122.373,78.967584,470.46099456,64
9713,723000226,14.0386541092785,3,2.75,5.55400729634539,6.10329241389293,"3","0","2","3",10,258.2704512,0,1974,0,98105,47.6569,-122.286,261.9865728,470.46099456,41
9716,5683500030,13.100117768457,4,1,4.671318311018,6.1834788926831,"1.5","0","0","3",7,106.838496,0,1951,0,98115,47.6806,-122.287,113.3417088,486.06870528,64
9720,2568300045,12.6280670555895,6,2,5.17341025481524,6.64055671256423,"1","0","0","2",7,111.483648,65.032128,1964,0,98125,47.7037,-122.296,176.515776,690.7341024,51
9724,3904940160,13.2267233927286,3,2.5,5.30166459033892,6.55759713359557,"2","0","0","3",8,200.6705664,0,1988,0,98029,47.5751,-122.014,200.6705664,623.28649536,27
9726,4137070030,12.5135573452781,3,2.5,5.21465321334929,6.41983740486152,"2","0","0","3",8,183.9480192,0,1994,0,98092,47.2642,-122.213,199.741536,632.39099328,21
9735,2475201070,12.4645833406817,3,1.75,4.74666774825979,5.91785072976274,"1","0","0","3",7,115.1997696,0,1986,0,98055,47.4728,-122.191,145.8577728,444.63394944,29
9738,8701600030,13.1577305212416,5,1,4.99529038487499,6.14099428107695,"1.5","0","0","3",7,110.5546176,37.161216,1929,0,98116,47.5752,-122.381,147.7158336,470.46099456,86
9742,686900030,13.8154605567142,3,2.25,5.85064198006929,7.64347039648625,"2","0","0","5",8,216.4640832,130.9932864,1966,0,98004,47.6354,-122.196,248.9801472,251.39562624,49
9746,5422430320,12.6441662731301,4,2.5,5.10253591522858,6.42857634852839,"2","0","0","3",7,164.4383808,0,1989,0,98023,47.2877,-122.349,165.3674112,578.04271488,26
9748,2061100435,13.122263372404,3,1,4.89619948223076,6.25074514503607,"1.5","0","0","3",7,133.7803776,0,1908,0,98115,47.6898,-122.326,186.7351104,509.85188352,107
9757,6675500105,12.6313403809345,3,2,4.67997637376112,6.50799572273298,"1","0","0","3",7,107.7675264,0,1969,0,98034,47.7279,-122.227,173.7286848,752.0501088,46
9760,4023500990,12.4684369099977,3,1.5,4.77057326911335,7.56169006891417,"1","0","0","2",7,106.838496,11.1483648,1948,0,98155,47.7576,-122.296,184.8770496,180.78931584,67
9764,7982600030,12.2968270087986,3,1.5,4.7138779254368,7.01646301843085,"1","0","0","3",7,111.483648,0,1986,0,98001,47.268,-122.245,111.483648,769.98039552,29
9768,2705600069,13.1518250875539,3,2.25,4.80158350585591,4.76583766436751,"3","0","0","3",8,121.7029824,0,2014,0,98117,47.6987,-122.366,123.5610432,278.15170176,1
9770,9541600350,13.6303850738376,3,2.25,5.33803223450979,6.70630809012701,"1","0","0","5",8,208.1028096,0,1957,0,98005,47.5937,-122.172,208.1028096,732.35466432,58
9779,6619910240,13.1323137082575,3,1.75,5.02625261047895,6.90133271117721,"1","0","2","3",8,152.3609856,0,1975,0,98034,47.7145,-122.222,259.1994816,794.59970112,40
9782,740500070,12.4874851049684,3,1.5,4.90999280436309,6.67221059449067,"1","0","0","4",7,135.6384384,0,1955,0,98055,47.4402,-122.195,146.7868032,710.2437408,60
9786,5451200520,13.6529916284665,4,2.25,5.28767834836418,7.0032933443822,"2","0","0","4",9,197.8834752,0,1972,0,98040,47.5358,-122.225,221.1092352,82.2191904,43
9790,2883200875,13.4301421515552,2,1.5,5.20450084188527,6.3233158378709,"1","0","0","3",8,112.4126784,69.67728,1951,0,98103,47.6849,-122.333,191.3802624,536.42215296,64
9792,7203000200,12.6915804613119,3,1.5,5.1681331977144,6.56626201648129,"1","0","0","5",7,175.5867456,0,1966,0,98003,47.3454,-122.314,140.2835904,637.68646656,49
9801,7811220070,13.1021606700868,3,1.75,4.94366601946968,6.94030165746528,"1","0","0","4",8,140.2835904,0,1984,0,98005,47.5931,-122.158,247.1220864,45.42958656,31
9804,255550270,12.7656884334656,3,2.5,5.20958991139274,5.82765246184459,"2","0","0","3",7,183.0189888,0,2003,0,98019,47.7453,-121.984,183.0189888,325.53225216,12
9808,1024069205,13.9767787055604,4,2.5,6.07911887735886,8.43671587404959,"2","0","0","3",10,436.644288,0,1999,0,98075,47.5878,-122.022,266.6317248,468.51003072,16
9812,9265200060,13.3847276418718,6,4.5,5.89253292177845,6.73983078216565,"2","0","0","3",8,266.6317248,95.6901312,1979,0,98052,47.6612,-122.137,193.2383232,759.57525504,36
9814,2862100260,13.1993244185405,4,1.75,5.14132194026374,5.98550937823655,"1","0","0","4",7,85.4707968,85.4707968,1918,0,98105,47.6681,-122.32,154.2190464,424.47398976,97
9823,7812801925,12.3458345879053,4,1.75,5.14674200773308,6.3233158378709,"1","0","0","4",6,117.9868608,53.8837632,1944,0,98178,47.4923,-122.247,117.9868608,574.04788416,71
9826,9528104660,13.7156902226821,4,3.5,5.62347966916016,5.63016865731096,"2","0","0","3",9,217.3931136,59.4579456,2008,0,98115,47.6768,-122.326,168.1545024,442.12556736,7
9830,3905050240,12.9598444479066,3,2.5,5.18907637155964,6.03563376541912,"2","0","0","3",8,179.3028672,0,1990,0,98029,47.5791,-122.001,164.4383808,439.15267008,25
9834,1446801000,12.7713864545802,5,2.5,5.59626710563527,6.42617322331061,"1","0","0","3",7,134.709408,134.709408,1964,0,98168,47.4935,-122.332,148.644864,691.1986176,51
9836,4094800260,14.363631966474,4,3.5,6.02221074508698,7.56014297906778,"2","0","2","5",10,301.0058496,111.483648,1965,0,98040,47.5472,-122.235,393.9088896,241.17629184,50
9845,5469501200,12.9738633690859,3,2.25,5.39021798768036,7.23626766847954,"1","0","0","4",9,219.2511744,0,1978,0,98042,47.3856,-122.158,252.6962688,166.48224768,37
